,instructor,course,term,avg_grade,avg_hours,student_learning_rating,course_structure_rating,class_environment_rating,num_enrolled,resp_rate
613,"Kummel, Andrew C",CHEM 6B - General Chemistry II (D00),WI24,2.94,6.03,4.0,3.96,4.41,240,0.4333
614,"Brydges, Stacey",CHEM 6B - General Chemistry II (E00),WI24,2.93,5.90,4.26,4.04,4.54,262,0.5229
615,"Brydges, Stacey",CHEM 6B - General Chemistry II (F00),WI24,3.05,6.29,4.37,4.22,4.58,262,0.5725
616,"Stallings, Dontarie M",CHEM 6B - General Chemistry II (G00),WI24,3.12,6.38,4.52,4.58,4.68,245,0.36729999999999996
617,"Lam, Tin Yiu",CHEM 6B - General Chemistry II (A00),FA23,2.69,7.57,4.05,3.89,4.19,319,0.4608
618,"Kim, Hyesoo",CHEM 6B - General Chemistry II (A00),S223,3.05,6.62,4.19,4.19,4.49,51,0.6667000000000001
619,"Juarez Contreras, Israel",CHEM 6B - General Chemistry II (A00),S123,3.05,7.75,4.2,4.32,4.5,51,0.7843000000000001
620,"Yuen Zhou, Joel",CHEM 6BH - Honors General Chemistry II (A00),WI24,3.32,6.85,4.15,3.7,4.0,43,0.7907
621,"Ternansky, Robert J.",CHEM 6C - General Chemistry  III (A00),SP24,3.11,6.79,3.85,3.7,4.18,234,0.39740000000000003
622,"Ternansky, Robert J.",CHEM 6C - General Chemistry  III (B00),SP24,2.99,7.23,3.45,3.39,3.86,150,0.38
623,"Schurmeier, Kimberly",CHEM 6C - General Chemistry  III (C00),SP24,3.26,6.07,4.52,4.46,4.57,283,0.3251
624,"Schurmeier, Kimberly",CHEM 6C - General Chemistry  III (D00),SP24,3.11,5.50,4.46,4.39,4.54,285,0.31579999999999997
625,"Stallings, Dontarie M",CHEM 6C - General Chemistry  III (E00),SP24,2.98,6.67,4.55,4.46,4.58,282,0.3262
626,"Lam, Tin Yiu",CHEM 6C - General Chemistry  III (A00),WI24,2.75,5.59,4.05,3.93,4.19,273,0.348
627,"Lam, Tin Yiu",CHEM 6C - General Chemistry  III (A00),FA23,2.75,7.58,3.81,3.64,4.23,322,0.295
628,"Bussey, Thomas J",CHEM 6C - General Chemistry  III (A00),S223,2.77,8.68,4.39,4.36,4.51,91,0.20879999999999999
629,"Jazzar, Rodolphe",CHEM 6C - General Chemistry  III (A00),S123,2.92,8.46,4.21,4.15,4.31,71,0.18309999999999998
630,"Tezcan, Faik",CHEM 6CH - Honors General Chemistry III (A00),SP24,3.63,5.77,4.62,4.13,4.48,32,0.40630000000000005
631,"Jazzar, Rodolphe",CHEM 7L - General Chemistry Laboratory (A00),SP24,3.21,6.98,4.31,4.09,4.47,233,0.3948
632,"Jazzar, Rodolphe",CHEM 7L - General Chemistry Laboratory (B00),SP24,3.2,6.73,4.32,4.08,4.44,236,0.3898
633,"Zajac, Eva L",CHEM 7L - General Chemistry Laboratory (C00),SP24,3.7,6.52,4.5,4.4,4.55,238,0.3613
634,"Ternansky, Robert J.",CHEM 7L - General Chemistry Laboratory (A00),WI24,3.29,6.70,3.75,3.39,3.98,225,0.2711
635,"Ternansky, Robert J.",CHEM 7L - General Chemistry Laboratory (B00),WI24,3.2,7.57,3.63,3.33,3.86,221,0.2851
636,"Jazzar, Rodolphe",CHEM 7L - General Chemistry Laboratory (C00),WI24,3.1,7.39,4.01,3.9,4.42,215,0.33020000000000005
637,"Jazzar, Rodolphe",CHEM 7L - General Chemistry Laboratory (A00),FA23,3.15,8.29,3.95,3.8,4.34,234,0.3376
638,"Jazzar, Rodolphe",CHEM 7L - General Chemistry Laboratory (B00),FA23,3.19,8.22,4.15,3.9,4.48,230,0.33039999999999997
639,"Schurmeier, Kimberly",CHEM 7L - General Chemistry Laboratory (A00),S123,3.21,8.24,4.24,4.02,4.34,69,0.2464
640,"Schurmeier, Kimberly",CHEM 7L - General Chemistry Laboratory (B00),S123,3.33,8.96,4.24,4.18,4.51,83,0.2892
641,"Albizati, Kim F.",CHEM 11 - The Periodic Table (A00),SP24,2.98,4.78,4.05,4.03,4.34,199,0.27640000000000003
642,"Huang, Xuemei",CHEM 11 - The Periodic Table (A00),WI24,2.9,3.92,3.59,3.64,4.14,302,0.36090000000000005
643,"Stallings, Dontarie M",CHEM 11 - The Periodic Table (A00),S123,3.32,7.50,4.04,4.04,4.28,97,0.1856
644,"Albizati, Kim F.",CHEM 40A - Organic Chem for Life Sci I (A00),SP24,2.75,7.44,4.48,4.4,4.52,302,0.2682
645,"Cohen, Seth M",CHEM 40A - Organic Chem for Life Sci I (A00),WI24,2.61,7.35,4.13,4.0,4.32,270,0.7444
646,"Bertrand, Guy",CHEM 40A - Organic Chemistry I (A00),FA23,2.98,7.88,4.24,4.14,4.37,273,0.3883
647,"Bertrand, Guy",CHEM 40A - Organic Chemistry I (B00),FA23,2.95,7.25,4.18,4.13,4.43,271,0.3284
648,"Hopkins, Patrycja Anna",CHEM 40A - Organic Chemistry I (C00),FA23,3.21,8.54,3.79,3.55,4.23,229,0.3144
649,"Hopkins, Patrycja Anna",CHEM 40A - Organic Chemistry I (D00),FA23,3.07,8.46,3.79,3.59,4.28,192,0.3385
650,"Albizati, Kim F.",CHEM 40A - Organic Chemistry I (A00),S223,2.7,8.46,4.5,4.49,4.69,79,0.16460000000000002
651,"Hernandez, Ritchie Evan",CHEM 40A - Organic Chemistry I (A00),S123,2.6,8.65,3.79,3.72,4.29,64,0.5781000000000001
652,"Albizati, Kim F.",CHEM 40A - Organic Chem for Life Sci I (A00),SP24,2.75,7.44,4.48,4.4,4.52,302,0.2682
653,"Cohen, Seth M",CHEM 40A - Organic Chem for Life Sci I (A00),WI24,2.61,7.35,4.13,4.0,4.32,270,0.7444
654,"Bertrand, Guy",CHEM 40A - Organic Chemistry I (A00),FA23,2.98,7.88,4.24,4.14,4.37,273,0.3883
655,"Bertrand, Guy",CHEM 40A - Organic Chemistry I (B00),FA23,2.95,7.25,4.18,4.13,4.43,271,0.3284
656,"Hopkins, Patrycja Anna",CHEM 40A - Organic Chemistry I (C00),FA23,3.21,8.54,3.79,3.55,4.23,229,0.3144
657,"Hopkins, Patrycja Anna",CHEM 40A - Organic Chemistry I (D00),FA23,3.07,8.46,3.79,3.59,4.28,192,0.3385
658,"Albizati, Kim F.",CHEM 40A - Organic Chemistry I (A00),S223,2.7,8.46,4.5,4.49,4.69,79,0.16460000000000002
659,"Hernandez, Ritchie Evan",CHEM 40A - Organic Chemistry I (A00),S123,2.6,8.65,3.79,3.72,4.29,64,0.5781000000000001
660,"Weizman, Haim",CHEM 40B - Organic Chem for Life Sci II (A00),SP24,2.75,7.00,4.18,3.97,4.43,271,0.2878
661,"Pun, Andrew Brian",CHEM 40B - Organic Chem for Life Sci II (A00),WI24,2.73,7.22,3.59,3.41,4.29,224,0.37950000000000006
662,"Weizman, Haim",CHEM 40B - Organic Chem for Life Sci II (B00),WI24,2.95,7.18,4.25,4.1,4.46,300,0.30670000000000003
663,"Godula, Kamil",CHEM 40B - Organic Chem for Life Sci II (C00),WI24,2.7,8.75,3.48,3.22,4.11,287,0.3763
664,"Albizati, Kim F.",CHEM 40B - Organic Chemistry II (A00),FA23,2.88,8.14,4.23,4.27,4.48,343,0.2828
665,"Albizati, Kim F.",CHEM 40B - Organic Chemistry II (A00),S223,2.88,9.71,4.13,4.36,4.66,100,0.17
666,"Weizman, Haim",CHEM 40B - Organic Chemistry II (A00),S123,2.6,9.17,4.28,4.07,4.41,67,0.1791
667,"Weizman, Haim",CHEM 40B - Organic Chem for Life Sci II (A00),SP24,2.75,7.00,4.18,3.97,4.43,271,0.2878
668,"Pun, Andrew Brian",CHEM 40B - Organic Chem for Life Sci II (A00),WI24,2.73,7.22,3.59,3.41,4.29,224,0.37950000000000006
669,"Weizman, Haim",CHEM 40B - Organic Chem for Life Sci II (B00),WI24,2.95,7.18,4.25,4.1,4.46,300,0.30670000000000003
670,"Godula, Kamil",CHEM 40B - Organic Chem for Life Sci II (C00),WI24,2.7,8.75,3.48,3.22,4.11,287,0.3763
671,"Albizati, Kim F.",CHEM 40B - Organic Chemistry II (A00),FA23,2.88,8.14,4.23,4.27,4.48,343,0.2828
672,"Albizati, Kim F.",CHEM 40B - Organic Chemistry II (A00),S223,2.88,9.71,4.13,4.36,4.66,100,0.17
673,"Weizman, Haim",CHEM 40B - Organic Chemistry II (A00),S123,2.6,9.17,4.28,4.07,4.41,67,0.1791
674,"Albizati, Kim F.",CHEM 41A - Organic I: Struct & React (A00),WI24,2.73,5.42,4.71,4.74,4.79,128,0.2969
675,"Oconnor, Joseph M.",CHEM 41A - Organic I: Struct & React (A00),FA23,2.44,8.24,3.43,3.28,4.17,261,0.4023
676,"Klosterman, Jeremy K",CHEM 41A - Organic I: Struct & React (A00),S123,2.83,9.09,4.31,4.19,4.36,35,0.6286
677,"Klosterman, Jeremy K",CHEM 41B - Organic II: React & Synth (A00),SP24,2.66,7.78,3.97,3.7,4.28,91,0.7473000000000001
678,"Theodorakis, Emmanuel",CHEM 41B - Organic II: React & Synth (A00),WI24,2.53,6.62,4.47,4.33,4.49,218,0.344
679,"Tor, Yitzhak",CHEM 41C - Organic III: SynthReact&Macro (A00),SP24,2.8,7.89,3.69,3.5,4.06,171,0.2047
680,"Albizati, Kim F.",CHEM 41C - Organic III: SynthReact&Macro (A00),FA23,2.63,8.00,4.33,4.18,4.59,46,0.21739999999999998
681,"Lam, Tin Yiu",CHEM 43A - Organic Chemistry Laboratory (A00),SP24,3.21,8.36,4.08,3.85,4.18,300,0.31329999999999997
682,"Lam, Tin Yiu",CHEM 43A - Organic Chemistry Laboratory (B00),SP24,3.2,8.90,4.01,3.8,4.13,279,0.3226
683,"Klosterman, Jeremy K",CHEM 43A - Organic Chemistry Laboratory (A00),WI24,3.0,9.10,3.98,3.61,4.13,180,0.8056000000000001
684,"Klosterman, Jeremy K",CHEM 43A - Organic Chemistry Laboratory (B00),WI24,2.95,9.23,3.97,3.75,4.11,155,0.8129000000000001
685,"Ternansky, Robert J.",CHEM 43A - Organic Chemistry Laboratory (A00),FA23,3.08,8.19,4.0,3.51,3.95,266,0.3872
686,"Ternansky, Robert J.",CHEM 43A - Organic Chemistry Laboratory (B00),FA23,3.15,8.06,4.0,3.59,3.99,271,0.3801
687,"Klosterman, Jeremy K",CHEM 43A - Organic Chemistry Laboratory (A00),S123,3.0,9.48,3.91,3.33,3.75,68,0.7059000000000001
688,"Bussey, Thomas J",CHEM 87 - Freshman Seminar (A00),FA23,,3.75,4.9,4.9,4.9,15,0.5333
689,"Bussey, Thomas J",CHEM 96 - Introductn to Teaching Science (A00),SP24,3.39,4.33,4.39,4.33,4.56,16,0.4375
690,"Bussey, Thomas J",CHEM 96 - Introductn to Teaching Science (A00),FA23,3.37,5.00,4.82,4.46,4.63,12,0.5833
691,"Li, Shaowei",CHEM 100A - Analytical Chemistry Lab (A00),SP24,3.32,7.00,3.95,3.57,4.24,137,0.2409
692,"Leigh, Brian",CHEM 100A - Analytical Chemistry Lab (A00),WI24,3.36,6.91,3.99,3.51,4.29,140,0.3214
693,"Leigh, Brian",CHEM 100A - Analytical Chemistry Lab (A00),FA23,3.35,8.16,4.22,3.62,4.59,143,0.34270000000000006
694,"Pomeroy, Robert S.",CHEM 100B - Instrumental Chemistry Lab (A00),SP24,3.2,7.50,4.16,4.07,4.63,25,0.32
695,"Pomeroy, Robert S.",CHEM 100B - Instrumental Chemistry Lab (A00),WI24,3.15,10.00,4.3,4.09,4.19,30,0.3667
696,"Young, Mark",CHEM 105A - Physical Chemistry Laboratory (A00),SP24,3.07,10.78,3.45,3.44,4.17,41,0.2439
697,"Young, Mark",CHEM 105A - Physical Chemistry Laboratory (A00),FA23,3.11,10.00,4.03,3.93,4.19,24,0.3333
698,"Mrse, Anthony Adrian",CHEM 108 - Protein Biochemistry Lab (A00),SP24,3.39,8.67,4.5,4.39,4.61,38,0.18420000000000003
699,"Mrse, Anthony Adrian",CHEM 108 - Protein Biochemistry Lab (B00),SP24,3.58,6.09,4.14,3.98,4.37,44,0.25
700,"Jennings, Patricia A.",CHEM 108 - Protein Biochemistry Lab (A00),WI24,3.79,7.38,3.68,3.16,3.77,48,0.3542
701,"Jennings, Patricia A.",CHEM 108 - Protein Biochemistry Lab (B00),WI24,3.76,7.67,3.91,3.48,4.07,45,0.4222
702,"Ghosh, Gourisankar",CHEM 108 - Protein Biochemistry Lab (A00),FA23,3.75,7.14,3.8,3.45,3.83,47,0.2979
703,"Ghosh, Gourisankar",CHEM 108 - Protein Biochemistry Lab (B00),FA23,3.61,9.17,3.98,3.41,4.33,34,0.3529
704,"Piercy, Marc Anthony",CHEM 109 - Recombinant DNA Laboratory (A00),SP24,3.79,7.00,3.98,3.87,4.2,48,0.25
705,"Piercy, Marc Anthony",CHEM 109 - Recombinant DNA Laboratory (B00),SP24,3.38,5.77,3.94,3.71,4.18,48,0.2708
706,"Muller, Ulrich K.",CHEM 109 - Recombinant DNA Laboratory (A00),WI24,3.71,7.59,4.33,4.0,4.48,47,0.3617
707,"Muller, Ulrich K.",CHEM 109 - Recombinant DNA Laboratory (B00),WI24,3.58,9.81,4.19,3.73,4.24,42,0.381
708,"Piercy, Marc Anthony",CHEM 109 - Recombinant DNA Laboratory (A00),FA23,3.96,7.75,4.09,3.92,4.51,48,0.4375
709,"Piercy, Marc Anthony",CHEM 109 - Recombinant DNA Laboratory (B00),FA23,3.42,6.36,4.43,4.45,4.45,20,0.55
710,"Thiemens, Mark H",CHEM 111 - Origins of Life & the Universe (A00),SP24,3.37,2.73,4.61,4.58,4.69,55,0.2727
711,"Mishanina, Tatiana V",CHEM 113 - Biophysical Chem of Macromolec (A00),FA23,3.61,7.47,4.5,4.48,4.72,87,0.8391
712,"Herzik, Mark Anthony",CHEM 114A - Biochemical Structure&Function (A00),WI24,2.99,7.28,4.33,4.23,4.33,116,0.3448
713,"Toor, Navtej",CHEM 114A - Biochemical Structure&Function (A00),FA23,2.75,7.33,3.73,3.6,4.31,316,0.37340000000000007
714,"Stallings, Dontarie M",CHEM 114A - Biochemical Structure&Function (A00),S123,3.29,7.89,3.95,3.84,4.26,96,0.1979
715,"Piercy, Marc Anthony",CHEM 114B - Biochem Energetics&Metabolism (A00),SP24,3.0,5.00,4.33,4.26,4.38,116,0.18969999999999998
716,"Budin, Itay",CHEM 114B - Biochem Energetics&Metabolism (A00),WI24,3.34,6.70,4.67,4.64,4.71,237,0.39659999999999995
717,"Komives, Elizabeth A",CHEM 114C - Biosynthesis of Macromolecules (A00),SP24,3.54,5.04,4.29,4.35,4.47,208,0.23079999999999998
718,"Wang, Wei",CHEM 114C - Biosynthesis of Macromolecules (A00),WI24,2.8,6.78,4.09,4.23,4.51,90,0.4111
719,"Wang, Wei",CHEM 114C - Biosynthesis of Macromolecules (A00),SP23,2.8,6.85,4.06,4.08,4.41,167,0.2754
720,"Ghosh, Gourisankar",CHEM 114D - Molecular & Cellular Biochem (A00),SP23,3.24,8.75,4.69,4.25,4.4,10,0.4
721,"Komor, Alexis C",CHEM 115 - Genome Editing (A00),WI24,3.6,9.67,4.38,4.35,4.5,22,0.2727
722,"Godula, Kamil",CHEM 116 - Chemical Biology (A00),FA23,3.58,7.22,4.58,4.53,4.64,47,0.1915
723,"Jones, Lisa Michelle",CHEM 117 - Biomed Res in Hlth Disparities (A00),FA23,3.88,5.29,4.73,4.46,4.56,74,0.473
724,"Donoghue, Daniel J.",CHEM 118 - Pharmacology and Toxicology (A00),SP24,3.31,4.57,4.0,4.03,4.46,233,0.2275
725,"Joseph, Simpson",CHEM 119 - RNA Biochemistry (A00),SP24,3.02,4.83,4.55,4.5,4.48,38,0.3421
726,"Schimpf, Alina M",CHEM 120A - Inorganic Chemistry I (A00),WI24,2.53,5.42,4.51,4.43,4.57,126,0.2619
727,"Griffith, Kent",CHEM 120B - Inorganic Chemistry II (A00),SP24,2.88,5.73,4.27,4.06,4.44,80,0.75
728,"Schimpf, Alina M",CHEM 123 - Advanced Inorganic Chem Lab (A00),SP24,3.61,5.57,4.63,4.52,4.61,14,0.5
729,"Schimpf, Alina M",CHEM 123 - Advanced Inorganic Chem Lab (A00),SP23,3.64,10.00,4.82,4.82,4.83,14,0.2143
730,"Tezcan, Faik",CHEM 125 - Bioinorganic Chemistry (A00),SP24,3.38,5.00,3.91,3.63,3.63,12,0.5
731,"Yong, Haiwang",CHEM 126A - Phys Biochem: Thermodynamics (A00),SP24,3.04,4.76,4.22,4.24,4.31,52,0.3654
732,"Schoeneberg, Johannes",CHEM 126A - Phys Biochem: Thermodynamics (A00),FA23,3.77,5.89,3.98,4.03,4.35,230,0.3174
733,"Tauber, Michael",CHEM 126B - Phys Biochem: Quantum Mech (A00),SP24,2.64,10.40,3.45,3.63,4.75,34,0.1471
734,"Kim, Judy E.",CHEM 126B - Phys Biochem: Quantum Mech (A00),WI24,2.92,8.77,4.09,3.98,4.5,222,0.3514
735,"Sinha, Amitabha",CHEM 130 - Chem Physics: Quantum Mech (A00),FA23,2.82,8.48,4.17,4.01,4.43,91,0.2637
736,"Galperin, Michael",CHEM 131 - Chem Physics: Stat Thermo I (A00),WI24,2.49,8.69,4.4,4.35,4.58,86,0.1512
737,"Galperin, Michael",CHEM 132 - Chem Physics: Stat Thermo II (A00),SP24,2.57,7.15,3.78,3.9,4.33,61,0.21309999999999998
738,"Pokorski, Jonathan Kyle",CHEM 134 - Polymeric Materials (A00),WI24,3.29,3.67,4.42,4.17,4.75,14,0.2143
739,"Xiong, Wei",CHEM 135 - Molecular Spectroscopy (A),SP23,,-1,11.83,-1.0,-1.0,-1,-0.01
740,"Xiong, Wei",CHEM 135 - Molecular Spectroscopy (A),SP21,,-1,7.17,-1.0,-1.0,-1,-0.01
741,"Xiong, Wei",CHEM 135 - Molecular Spectroscopy (A),SP18,,-1,11.5,-1.0,-1.0,-1,-0.01
742,"Sinha, Amitabha",CHEM 135   - Molecular Spectroscopy         (A),SP12,,-1,7.17,-1.0,-1.0,-1,-0.01
743,"Sinha, Amitabha",CHEM 135   - Molecular Spectroscopy         (A),SP11,,-1,12.5,-1.0,-1.0,-1,-0.01
744,"Godula, Kamil",CHEM 142 - Intro to Glycosciences (A00),FA23,3.89,6.38,4.44,4.38,4.57,116,0.25
745,"Klosterman, Jeremy K",CHEM 143B - Organic Chemistry Lab II (A00),SP24,3.24,8.61,3.59,3.38,3.95,42,0.9048
746,"Weizman, Haim",CHEM 143B - Organic Chemistry Lab II (A00),WI24,3.2,7.59,3.46,2.96,4.03,58,0.29309999999999997
747,"Weizman, Haim",CHEM 143B - Organic Chemistry Lab II (A00),S123,3.2,8.00,4.5,4.1,4.5,17,0.29410000000000003
748,"Klosterman, Jeremy K",CHEM 143C - Organic Chemistry Laboratory (A00),FA23,3.51,7.27,4.06,3.93,4.2,38,0.8684000000000001
749,"Donoghue, Daniel J.",CHEM 151 - Molecules That Changed World (A00),WI24,3.96,3.94,4.54,4.47,4.69,94,0.383
750,"Romero, Nathan A",CHEM 152 - Synthetic Methods/Organic Chem (A00),FA23,3.39,8.08,3.23,3.26,4.04,43,0.3023
751,"Romero, Nathan A",CHEM 154 - Mechanisms/Organic Reactions (A00),WI24,2.84,10.00,3.13,3.13,3.62,26,0.15380000000000002
752,"Romero, Nathan A",CHEM 155 - Synthesis of Complex Molecules (A),WI21,,-1,8.5,-1.0,-1.0,-1,-0.01
753,"Schmidt, Valerie A",CHEM 155 - Synthesis of Complex Molecules (A),WI21,,-1,8.5,-1.0,-1.0,-1,-0.01
754,"Schmidt, Valerie A",CHEM 155 - Synthesis of Complex Molecules (A),SP20,,-1,5.39,-1.0,-1.0,-1,-0.01
755,"Schmidt, Valerie A",CHEM 155 - Synthesis of Complex Molecules (A),WI19,,-1,3.0,-1.0,-1.0,-1,-0.01
756,"Schmidt, Valerie A",CHEM 155 - Synthesis of Complex Molecules (A),WI17,,-1,3.7,-1.0,-1.0,-1,-0.01
757,"Guerrero, Carlos Ariel",CHEM 155   - Synthesis of Complex Molecules (A),WI12,,-1,10.5,-1.0,-1.0,-1,-0.01
758,"Theodorakis, Emmanouil",CHEM 155   - Synthesis of Complex Molecules (A),WI12,,-1,10.0,-1.0,-1.0,-1,-0.01
759,"Romero, Erik Anthony",CHEM 156 - Struct&Properties/Organc Molec (A),SP23,,-1,5.61,-1.0,-1.0,-1,-0.01
760,"Romero, Erik Anthony",CHEM 156 - Struct&Properties/Organc Molec (A),SP22,,-1,5.07,-1.0,-1.0,-1,-0.01
761,"Yang, Jerry",CHEM 156 - Struct&Properties/Organc Molec (A),SP21,,-1,6.0,-1.0,-1.0,-1,-0.01
762,"Yang, Jerry",CHEM 156 - Struct&Properties/Organc Molec (A),WI20,,3.43 (B+),5.0,-1.0,-1.0,-1,-0.01
763,"Yang, Jerry",CHEM 156 - Struct&Properties/Organc Molec (A),WI19,,-1,7.83,-1.0,-1.0,-1,-0.01
764,"Yang, Jerry",CHEM 156 - Struct&Properties/Organc Molec (A),WI18,,-1,6.5,-1.0,-1.0,-1,-0.01
765,"Yang, Jerry",CHEM 156 - Struct&Properties/Organc Molec (A),WI17,,-1,8.9,-1.0,-1.0,-1,-0.01
766,"Yang, Jerry",CHEM 156 - Struct&Properties/Organc Molec (A),WI16,,-1,6.5,-1.0,-1.0,-1,-0.01
767,"Gianneschi, Nathan",CHEM 156 - Struct&Properties/Organc Molec (A),WI14,,-1,3.5,-1.0,-1.0,-1,-0.01
768,"Gianneschi, Nathan",CHEM 156 - Struct&Properties/Organc Molec (A),WI13,,-1,5.07,-1.0,-1.0,-1,-0.01
769,"Yang, Jerry",CHEM 156   - Struct&Properties/Organc Molec (A),WI12,,3.27 (B),9.25,-1.0,-1.0,-1,-0.01
770,"Yang, Jerry",CHEM 156   - Struct&Properties/Organc Molec (A),WI11,,3.06 (B),4.5,-1.0,-1.0,-1,-0.01
771,"Yang, Jerry",CHEM 156 - Struct&Properties/Organc Molec (A),WI10,,-1,6.5,-1.0,-1.0,-1,-0.01
772,"Yang, Jerry",CHEM 156 - Struct&Properties/Organc Molec (A),SP09,,3.36 (B+),5.71,-1.0,-1.0,-1,-0.01
773,"Perrin, Charles L.",CHEM 156 - Struct&Properties/Organc Molec (A),WI08,,2.97 (B-),5.21,-1.0,-1.0,-1,-0.01
774,"Tor, Yitzhak",CHEM 157 - Bioorganic & Natural Prod Chem (A00),SP24,2.89,5.00,4.58,4.33,4.71,47,0.1277
775,"Perrin, Charles L.",CHEM 158 - Applied Spectroscopy (A00),WI24,3.25,7.67,4.5,4.17,4.58,7,0.4286
776,"McHugh, Colleen A",CHEM 164 - Structural Biology of Viruses (A00),WI24,3.3,3.89,4.62,4.56,4.78,34,0.2647
777,"Herzik, Mark Anthony",CHEM 165 - 3D Elctron Microscopy/Macromol (A00),SP24,3.78,3.25,4.72,4.63,4.65,24,0.3333
778,"Deshmukh, Lalit",CHEM 167 - Medicinal Chemistry (A00),SP24,2.99,5.00,3.89,3.61,4.09,126,0.23809999999999998
779,"Devaraj, Neal Krishna",CHEM 168 - Drug Synthesis and Design (A00),WI24,3.37,4.26,4.29,4.21,4.31,220,0.8318000000000001
780,"Slade, Jonathan",CHEM 171 - Environmental Chemistry I (A00),FA23,3.36,6.00,4.02,4.01,4.26,78,0.32049999999999995
781,"Thiemens, Mark H",CHEM 172 - Environmental Chemistry II (A00),WI24,3.55,3.00,4.78,4.54,4.77,39,0.30770000000000003
782,"Young, Mark",CHEM 173 - Atmospheric Chemistry (A00),SP24,3.15,5.33,4.42,4.38,4.38,33,0.1818
783,"Pomeroy, Robert S.",CHEM 174 - Chem Prin of Marine Systems (A00),SP24,3.04,3.29,4.21,4.04,4.36,45,0.15560000000000002
784,"Paesani, Francesco",CHEM 186 - Molecular Simulations Lab (A00),SP24,3.8,7.75,4.81,4.59,4.65,17,0.4706
785,"Bussey, Thomas J",CHEM 187 - Foundn of Teach&Learn Science (A00),WI24,3.96,3.00,5.0,4.82,4.83,7,0.4286
786,"Bussey, Thomas J",CHEM 188 - Capstone Sem in Science Eductn (A),SP22,,-1,5.0,-1.0,-1.0,-1,-0.01
787,"Schnoebelen, Carly Lynn",CHEM 188 - Capstone Sem in Science Eductn (A),SP20,,-1,5.07,-1.0,-1.0,-1,-0.01
788,"Bussey, Thomas J",CHEM 188 - Capstone Sem in Science Eductn (A),SP19,,-1,3.83,-1.0,-1.0,-1,-0.01
789,"Bussey, Thomas J",CHEM 188 - Capstone Sem in Science Eductn (A),SP18,,-1,4.1,-1.0,-1.0,-1,-0.01
790,"Bussey, Thomas J",CHEM 188 - Capstone Sem in Science Eductn (A),SP16,,-1,4.0,-1.0,-1.0,-1,-0.01
791,"Bussey, Thomas J",CHEM 188 - Capstone Sem in Science Eductn (A),SP15,,-1,5.3,-1.0,-1.0,-1,-0.01
792,"Czworkowski, John",CHEM 188 - Capstone Sem in Science Eductn (A),SP14,,-1,4.0,-1.0,-1.0,-1,-0.01
793,"Czworkowski, John",CHEM 188 - Capstone Sem in Science Eductn (A),SP13,,-1,5.17,-1.0,-1.0,-1,-0.01
794,"Czworkowski, John",CHEM 188   - Capstone Sem in Science Eductn (A),SP11,,-1,3.7,-1.0,-1.0,-1,-0.01
795,"Czworkowski, John",CHEM 188 - Capstone Sem in Science Eductn (A),SP10,,-1,4.5,-1.0,-1.0,-1,-0.01
796,"Czworkowski, John",CHEM 188 - Capstone Sem in Science Eductn (A),SP09,,-1,4.33,-1.0,-1.0,-1,-0.01
797,"Czworkowski, John",CHEM 188 - Capstone Sem in Science Eductn (A),SP08,,-1,4.25,-1.0,-1.0,-1,-0.01
798,"Newsam, John",CHEM 194 - Special Topics in Chemistry (A00),WI24,4.0,3.20,4.61,4.64,4.66,13,0.8462000000000001
799,"Castro, Robert Jess",CLX 87 - First-year Seminar (A00),FA23,,3.75,4.91,4.89,4.86,20,0.4
800,"Liu, Mingming",CHIN 10AD - First-Yr Chinese/Dialect I (A00),FA23,3.75,6.43,4.91,4.89,4.85,17,0.8235
801,"Liu, Mingming",CHIN 10AD - First-Yr Chinese/Dialect I (B00),FA23,3.89,7.78,5.0,5.0,4.94,13,0.6923
802,"Chen, Pei-Chia",CHIN 10AM - First-Yr Chinese/Mandarin I (A00),FA23,3.75,6.84,4.67,4.67,4.59,49,0.38780000000000003
803,"Xu, Li",CHIN 10AN - First-Year Chinese I (A00),FA23,3.56,5.71,4.89,4.86,4.85,13,0.5385
804,"Xu, Li",CHIN 10AN - First-Year Chinese I (B00),FA23,3.44,5.00,4.77,4.72,4.72,22,0.5
805,"Xu, Li",CHIN 10AN - First-Year Chinese I (C00),FA23,3.68,6.11,4.94,4.92,5.0,24,0.375
806,"Liu, Mingming",CHIN 10BD - First-Yr Chinese/Dialect II (A00),WI24,3.9,6.45,4.8,4.7,4.66,29,0.7586
807,"Chen, Pei-Chia",CHIN 10BM - First-Yr Chinese/Mandarin II (A00),WI24,3.87,7.00,4.85,4.7,4.78,32,0.3125
808,"Liu, Mingming",CHIN 10BM - First-Yr Chinese/Mandarin II (B00),WI24,3.81,5.00,4.79,4.75,4.75,19,0.31579999999999997
809,"Xu, Li",CHIN 10BN - First-Year Chinese II (A00),WI24,3.25,4.60,4.85,4.9,4.95,23,0.43479999999999996
810,"Xu, Li",CHIN 10BN - First-Year Chinese II (B00),WI24,3.44,4.75,4.84,4.63,4.59,22,0.3636
811,"Xu, Li",CHIN 10BN - First-Year Chinese II (C00),WI24,3.71,4.60,4.9,4.85,4.7,12,0.4167
812,"Liu, Mingming",CHIN 10CD - First-Yr Chinese/Dialect III (A00),SP24,3.89,5.42,4.72,4.7,4.64,27,0.7037000000000001
813,"Chen, Pei-Chia",CHIN 10CM - First-Yr Chinese/Mandarin III (A00),SP24,3.77,5.89,4.97,5.0,5.0,28,0.3214
